,Strategy,RAM,CPU,GPU_U,GPU_Mem
0,1e-05,82.0078125,75.1,0.0,0.0
1,0.0001,37.875,74.43,0.0,0.0
2,0.001,33.609375,74.87,0.0,0.0
3,0.01,27.375,74.87000000000002,0.0,0.0
4,0.1,27.1171875,74.74999999999997,0.0,0.0
5,1.0,27.75,74.76,0.0,0.0
6,10.0,27.125,76.59000000000006,0.0,0.0
7,100.0,27.75,75.22999999999989,0.0,0.0
8,1000.0,28.87109375,75.27000000000004,0.0,0.0
9,10000.0,28.125,75.31000000000002,0.0,0.0
