1,0.23841095309365878,0.6314895795674235,0.4824539591352661
2,0.19307322974328872,0.5909192454787958,0.4356221045766558
3,0.18766168292079652,0.6324372311061967,0.4289696922936997
4,0.1794688876766663,0.6356331235795367,0.41958573654100495
5,0.17997696037803376,0.6365774077102359,0.4200147789020043
6,0.24068480755398874,0.5064572684219634,0.4828156886660323
7,0.24048630974325194,0.5083193554783603,0.4827117227575406
8,0.2357848404976381,0.5121073892678855,0.4783151147722387
9,0.24726303740322184,0.5195557943916097,0.4879334841658469
10,0.24186944533266178,0.5220898555525169,0.48321344394262145
