,Method,reg_coeff,Loss1,RMSE1,PCC1,Loss2,RMSE2,PCC2
0,MAS,1e-05,0.1854903235450967,0.42637432,0.6190011197359135,0.242087654208208,0.48410553,0.4927981414062501
1,MAS,0.0001,0.1851628681572226,0.42627123,0.6209807576268449,0.2392878659166298,0.4816392,0.4966024607990357
2,MAS,0.001,0.1916390751766694,0.43336317,0.6154815062189922,0.2408923535813371,0.48380464,0.4861628524819127
3,MAS,0.01,0.1844656845288617,0.42527544,0.6229096691648153,0.2398379871355636,0.4820364,0.4919393286369353
4,MAS,0.1,0.1836696239067362,0.42429203,0.6292117051219686,0.2363710243593562,0.4785417,0.5075422821968494
5,MAS,1.0,0.1842817500136889,0.42488024,0.6317415195285645,0.2365005826263072,0.47857094,0.5116860657914107
6,MAS,10.0,0.1893226023908559,0.43077102,0.6124618314010782,0.2415793447428709,0.48396736,0.4867529666210191
7,MAS,100.0,0.1841320684300614,0.4249751,0.623100060543291,0.2386850684542547,0.48096177,0.494370967503637
8,MAS,1000.0,0.184829196566111,0.4259276,0.6258179924974443,0.2401606946748185,0.48241383,0.5065210252670196
0,MAS,10000,0.18674373907315267,0.42766502,0.6122799727117847,0.24384457987140526,0.4855895,0.4894965396741968
