,Strategy,RAM,CPU,GPU_U,GPU_Mem
0,1e-05,19.0234375,17.85,0.0,0.0
1,0.0001,11.57421875,17.730000000000032,0.0,0.0
2,0.001,20.6875,17.829999999999977,0.0,0.0
3,0.01,20.9296875,17.73000000000003,0.0,0.0
4,0.1,20.9140625,17.600000000000016,0.0,0.0
5,1.0,17.0546875,18.159999999999993,0.0,0.0
6,10.0,24.1875,17.810000000000006,0.0,0.0
7,100.0,16.95703125,17.759999999999955,0.0,0.0
8,1000.0,20.37890625,17.820000000000093,0.0,0.0
9,10000.0,20.8359375,17.779999999999955,0.0,0.0
