,Method,reg_coeff,Loss1,RMSE1,PCC1,Loss2,RMSE2,PCC2
0,SI,1e-05,0.1872311230119946,0.42832145,0.6311344841661248,0.2588395801227109,0.498949,0.5212939381797638
1,SI,0.0001,0.1831960936451887,0.4240412,0.6206772409675326,0.2544948817515859,0.4946484,0.522362804463453
2,SI,0.001,0.1871847592584498,0.42774802,0.6338253692646998,0.2446786478465917,0.48551297,0.5210713118026561
3,SI,0.01,0.1842827317970139,0.4247393,0.6305470699315643,0.2405054637668084,0.48210922,0.5252474515601112
4,SI,0.1,0.1889760961586779,0.43047243,0.6318635757331368,0.2369317009690262,0.47947842,0.5201732585191976
5,SI,1.0,0.1851123548657089,0.42598015,0.6307152655208484,0.24940625841723,0.4934941,0.5337228786347628
6,SI,10.0,0.1905044359820229,0.4318145,0.6333119141956339,0.2306121955213903,0.4744516,0.5286523638534175
7,SI,100.0,0.1807931301171903,0.42083597,0.6323984480681921,0.232027643366533,0.47391978,0.5245860081338193
8,SI,1000.0,0.1865145145588881,0.4273041,0.632158091389411,0.2442199772312527,0.48536626,0.5187262752220403
0,SI,10000,0.18318559490628056,0.42389876,0.6304430057002492,0.2342361227742263,0.4762835,0.5177355931404333
