,round,Loss,RMSE
0,1.0,0.2459647953510284,0.4959484338760376
1,2.0,0.2447278797626495,0.4946997761726379
2,3.0,0.250459760427475,0.5004595518112183
3,4.0,0.2460049539804458,0.4959889054298401
4,5.0,0.2602512538433075,0.510148286819458
5,6.0,0.2454317212104797,0.4954106509685516
6,7.0,0.2460225522518158,0.4960066080093384
7,8.0,0.2500082850456238,0.5000082850456238
8,9.0,0.2432903796434402,0.4932447671890259
0,10.0,0.24398177862167358,0.4939451217651367
