,round,Loss,RMSE
0,1.0,0.2208021581172943,0.4698959290981293
1,2.0,0.2138801515102386,0.4624718129634857
2,3.0,0.2160873264074325,0.4648519456386566
3,4.0,0.214529737830162,0.463173508644104
4,5.0,0.2147678881883621,0.4634305536746979
5,6.0,0.2149720937013626,0.4636508226394653
6,7.0,0.2156776189804077,0.464411050081253
7,8.0,0.2164560854434967,0.4652483761310577
8,9.0,0.217264249920845,0.4661161303520202
0,10.0,0.21918997168540955,0.46817731857299805
