,round,Loss,RMSE
0,1.0,0.2271071076393127,0.4765575528144836
1,2.0,0.2073090225458145,0.4553120136260986
2,3.0,0.2086384147405624,0.4567695260047912
3,4.0,0.2088728547096252,0.4570260941982269
4,5.0,0.2107304632663726,0.4590538740158081
5,6.0,0.2058848440647125,0.4537453651428222
6,7.0,0.2067125141620636,0.4546564817428589
7,8.0,0.2070956528186798,0.4550776481628418
8,9.0,0.2105686366558075,0.4588775932788849
0,10.0,0.20938022434711456,0.4575808644294739
