,Method,reg_coeff,Loss1,RMSE1,PCC1,Loss2,RMSE2,PCC2
0,SI,1e-05,0.179804072219443,0.42040402,0.631368915425586,0.2310653869909319,0.4732604,0.5276483278467121
1,SI,0.0001,0.1937714359880268,0.43502858,0.6345653226676872,0.2425708871141269,0.48372635,0.5291367539991619
2,SI,0.001,0.1938342306424271,0.4350528,0.6340754489002466,0.2460604607526745,0.48646343,0.5191624248359155
3,SI,0.01,0.1861121644834419,0.42688245,0.6367163591738256,0.2361131972161593,0.4786229,0.5115274185946712
4,SI,0.1,0.1878099262520864,0.4288172,0.6357950150955403,0.2375940768290069,0.479595,0.5386346436116627
5,SI,1.0,0.1875122675744744,0.4284107,0.6364340083086979,0.2339413869497064,0.47832656,0.5278400791063239
6,SI,10.0,0.1850449625741351,0.42562243,0.6323285720005516,0.227432762521815,0.47181806,0.5229144912259167
7,SI,100.0,0.1853527686038574,0.42598158,0.6363438279913896,0.2374143088018739,0.4797253,0.5215850324773396
8,SI,1000.0,0.182715154700465,0.4231607,0.6368811851209195,0.2361305217754531,0.47877926,0.5218174449841038
0,SI,10000,0.19648706879128108,0.43804178,0.63653968034954,0.23860868995452855,0.4814621,0.5225202943130454
