,Method,reg_coeff,Loss1,RMSE1,PCC1,Loss2,RMSE2,PCC2
0,EWCOnline,1e-05,0.1865150681273504,0.4273836,0.6348065066964402,0.2532833499871954,0.4935804,0.51696369133936
1,EWCOnline,0.0001,0.1892821755889173,0.43018964,0.634139030623564,0.2461095120833844,0.48653623,0.5154549514332202
2,EWCOnline,0.001,0.1876033989156221,0.42830253,0.628053289559034,0.2547394553972344,0.4951281,0.4966469249415267
3,EWCOnline,0.01,0.1895671499917259,0.430865,0.6249165545856382,0.2474068293512678,0.48789856,0.5195512977348927
4,EWCOnline,0.1,0.1882848549005273,0.4292629,0.631564046357994,0.2379067641790626,0.47946575,0.52479452762058
5,EWCOnline,1.0,0.1836759174218425,0.42439625,0.6252118359884519,0.2489418180367979,0.4904179,0.5237504503497988
6,EWCOnline,10.0,0.1868284617538576,0.42774752,0.6317676401128982,0.2286202010958373,0.47123343,0.5333192165513126
7,EWCOnline,100.0,0.1832292133627773,0.42392656,0.6215296475357847,0.2337889808426503,0.47798198,0.5409831165672677
8,EWCOnline,1000.0,0.1827268832205952,0.42341062,0.6204026091083837,0.2532159522885368,0.4969252,0.5363294341342496
0,EWCOnline,10000,0.19212777264319458,0.43323353,0.6324683482902458,0.25424016066858557,0.4974813,0.5288311619273031
