,Method,reg_coeff,Loss1,RMSE1,PCC1,Loss2,RMSE2,PCC2
0,EWCOnline,1e-05,0.1865150681273504,0.42738357,0.6348065066964402,0.2496370251762209,0.49001092,0.521463999873764
1,EWCOnline,0.0001,0.1892821755889174,0.43018964,0.634139030623564,0.2428628537271704,0.48330936,0.5201459224668943
2,EWCOnline,0.001,0.1876033989156221,0.42830253,0.6280532895590338,0.2513258622668974,0.49178076,0.5014933465664189
3,EWCOnline,0.01,0.1895671499917259,0.43086496,0.6249165545856382,0.2441616253008122,0.48467442,0.5237246886680407
4,EWCOnline,0.1,0.1882848549005273,0.42926294,0.631564046357994,0.2350782780968524,0.47660494,0.5281478766934657
5,EWCOnline,1.0,0.1836759174218425,0.42439622,0.6252118359884519,0.2458766526191846,0.48736537,0.5262176622926832
6,EWCOnline,10.0,0.1868284617538576,0.42774755,0.6317676401128982,0.2266167952763763,0.46919176,0.5357232333766464
7,EWCOnline,100.0,0.1832292133627774,0.42392656,0.6215296475357847,0.2335000253778386,0.4777308,0.5374949620363483
8,EWCOnline,1000.0,0.1827268832205952,0.4234106,0.6204026091083837,0.253745887167268,0.497503,0.5315185351491067
0,EWCOnline,10000,0.19212777264319458,0.43323353,0.6324683482902458,0.2553220175303422,0.4986633,0.5242621805095047
