,round,Loss,RMSE
0,1.0,0.2170754224061966,0.4659135341644287
1,2.0,0.2167184650897979,0.4655303359031677
2,3.0,0.2187177091836929,0.4676726460456848
3,4.0,0.2198954969644546,0.4689301252365112
4,5.0,0.22042877972126,0.4694984257221222
5,6.0,0.2217539399862289,0.4709075689315796
6,7.0,0.2189850211143493,0.4679583609104156
7,8.0,0.215561643242836,0.4642861485481262
8,9.0,0.2199224233627319,0.4689589142799377
0,10.0,0.22005772590637207,0.4691030979156494
