,round,Loss,RMSE
0,1.0,0.2260214537382125,0.4754171669483185
1,2.0,0.2074426710605621,0.4554587602615356
2,3.0,0.2090673446655273,0.4572388231754303
3,4.0,0.2110326588153839,0.4593828916549682
4,5.0,0.2106385380029678,0.4589537382125854
5,6.0,0.2076521813869476,0.4556886851787567
6,7.0,0.2095247656106948,0.4577387273311615
7,8.0,0.2108023315668106,0.4591321647167206
8,9.0,0.2063179910182953,0.4542224109172821
0,10.0,0.20987501740455627,0.4581212103366852
