,round,Loss,RMSE
0,1.0,0.2559970021247864,0.5059614777565002
1,2.0,0.2420816421508789,0.492017924785614
2,3.0,0.2446372061967849,0.4946081638336181
3,4.0,0.2410701364278793,0.490988940000534
4,5.0,0.2495307624340057,0.499530553817749
5,6.0,0.2467972189188003,0.496786892414093
6,7.0,0.2532872557640075,0.503276526927948
7,8.0,0.2449367642402649,0.49491086602211
8,9.0,0.2463706582784652,0.4963573813438415
0,10.0,0.24450796842575073,0.4944774806499481
