,Strategy,RAM Before,RAM After,CPU Before,CPU After,GPU Before,GPU After
0,1,1.6921157836914062,1.7115249633789062,"(2998.83, 40.77)","(3072.91, 41.73)",0,0
1,10,1.7115249633789062,1.7306861877441406,"(3072.92, 41.73)","(3147.18, 42.72)",0,0
2,100,1.7306861877441406,1.750812530517578,"(3147.19, 42.72)","(3222.17, 43.73)",0,0
3,1000,1.750812530517578,1.7703285217285156,"(3222.17, 43.73)","(3297.03, 44.76)",0,0
0,10000,1.7703285217285156,1.7898521423339844,"(3297.03, 44.76)","(3371.43, 45.75)",0,0
