,round,Loss,RMSE
0,1.0,0.279201328754425,0.5283950567245483
1,2.0,0.2738557159900665,0.5233122110366821
2,3.0,0.2736285924911499,0.5230952501296997
3,4.0,0.2822186648845672,0.5312425494194031
4,5.0,0.2687723338603973,0.5184325575828552
5,6.0,0.275619626045227,0.5249949097633362
6,7.0,0.2640820145606994,0.5138891339302063
7,8.0,0.2782853245735168,0.5275275707244873
8,9.0,0.2692033052444458,0.5188480615615845
0,10.0,0.27382782101631165,0.5232856273651123
