,round,Loss,RMSE
0,1.0,0.2185247242450714,0.4674662947654724
1,2.0,0.2323703318834304,0.4820480644702911
2,3.0,0.2353771924972534,0.4851568639278412
3,4.0,0.2305605113506317,0.4801671802997589
4,5.0,0.2396068722009658,0.4894965291023254
5,6.0,0.230247750878334,0.4798413813114166
6,7.0,0.2361335158348083,0.4859357178211212
7,8.0,0.2337351739406585,0.4834616482257843
8,9.0,0.2346838861703872,0.4844418168067932
0,10.0,0.23333321511745453,0.483045756816864
