,round,Loss,RMSE
0,1.0,0.2662052810192108,0.5159508585929871
1,2.0,0.2634459733963012,0.5132699012756348
2,3.0,0.2760018110275268,0.5253587365150452
3,4.0,0.2579022347927093,0.5078407526016235
4,5.0,0.2755414843559265,0.5249204635620117
5,6.0,0.2689476907253265,0.518601655960083
6,7.0,0.267665833234787,0.5173643231391907
7,8.0,0.2655982971191406,0.5153623223304749
8,9.0,0.269293338060379,0.5189347863197327
0,10.0,0.2626204788684845,0.5124651193618774
