,Method,reg_coeff,Loss1,RMSE1,PCC1,Loss2,RMSE2,PCC2
0,EWCOnline,1e-05,0.1963512076476177,0.4386611,0.6307823518500845,0.2605884483059892,0.49999154,0.4830772792326171
1,EWCOnline,0.0001,0.1849579923822508,0.4255872,0.6275259822147594,0.243065380459869,0.48473093,0.5142886921790548
2,EWCOnline,0.001,0.1855589236048135,0.42574847,0.6317011243883002,0.2567252933809703,0.49668637,0.5128848420917906
3,EWCOnline,0.01,0.1935632207080141,0.4356696,0.6306458185071919,0.2378784653210601,0.47898066,0.5253403972611853
4,EWCOnline,0.1,0.1952253493008675,0.4365868,0.6310626100586711,0.2615886952220039,0.5018877,0.5137238582296504
5,EWCOnline,1.0,0.2142951617186719,0.4570963,0.6008320197197577,0.2319820252235059,0.47466016,0.526226460408974
6,EWCOnline,10.0,0.1867192628999035,0.42726988,0.6337998460188586,0.2612237300360938,0.5026038,0.5150185620095695
7,EWCOnline,100.0,0.1876203546469861,0.4282581,0.6323474556889279,0.2395930925432544,0.48272008,0.5180502888992866
8,EWCOnline,1000.0,0.1935969382137447,0.43573633,0.6260536346922159,0.240567752416548,0.4820422,0.529488706770262
0,EWCOnline,10000,0.18830680740731104,0.4293429,0.6306612057444797,0.2443416979889591,0.48574784,0.5116349078928738
