,round,Loss,RMSE
0,1.0,0.2292417138814926,0.4787919223308563
1,2.0,0.2244905680418014,0.4738043546676636
2,3.0,0.2101744562387466,0.4584479033946991
3,4.0,0.1994525343179702,0.4466010928153991
4,5.0,0.2145478576421737,0.4631931185722351
5,6.0,0.2032169997692108,0.4507959485054016
6,7.0,0.2280692756175995,0.4775660037994385
7,8.0,0.2079057246446609,0.4559668004512787
8,9.0,0.2081910073757171,0.4562795162200928
0,10.0,0.2054460197687149,0.45326152443885803
