,round,Loss,RMSE
0,1.0,0.2220449149608612,0.4712164402008056
1,2.0,0.2024694085121154,0.4499660134315491
2,3.0,0.2335241585969925,0.4832433462142944
3,4.0,0.234982892870903,0.4847503006458282
4,5.0,0.2317666411399841,0.4814214706420898
5,6.0,0.2326417714357376,0.4823295176029205
6,7.0,0.2230560034513473,0.4722880423069
7,8.0,0.2515012919902801,0.5014990568161011
8,9.0,0.2252488732337951,0.4746038913726806
0,10.0,0.2236316204071045,0.4728970527648926
