,Strategy,RAM Before,RAM After,CPU Before,CPU After,GPU Before,GPU After
0,1,3.4903602600097656,3.5101318359375,"(9794.35, 140.83)","(9869.23, 141.98)",0,0
1,10,3.5101318359375,3.5281944274902344,"(9869.23, 141.98)","(9944.71, 143.14)",0,0
2,100,3.5281944274902344,3.5430679321289062,"(9944.72, 143.14)","(10020.35, 144.33)",0,0
3,1000,3.5430679321289062,3.5578155517578125,"(10020.36, 144.33)","(10096.75, 145.52)",0,0
0,10000,3.5578155517578125,3.5760040283203125,"(10096.75, 145.52)","(10172.96, 146.71)",0,0
