,Strategy,RAM,CPU,GPU_U,GPU_Mem
0,1e-05,18.8828125,2.0,0.0,0.0
1,0.0001,20.29296875,2.0000000000000018,0.0,0.0
2,0.001,19.421875,2.0500000000000016,0.0,0.0
3,0.01,21.33203125,2.3499999999999996,0.0,0.0
4,0.1,18.77734375,2.0299999999999985,0.0,0.0
5,1.0,22.078125,2.0500000000000007,0.0,0.0
6,10.0,20.70703125,2.0200000000000014,0.0,0.0
7,100.0,22.015625,2.040000000000002,0.0,0.0
8,1000.0,19.3671875,2.0399999999999956,0.0,0.0
9,10000.0,21.9375,2.0199999999999987,0.0,0.0
