1,0.25007981434464455,0.5943317222275243,0.49385520815849304
2,0.18161989588822638,0.6330602351999631,0.42191439867019653
3,0.18015593053265053,0.636617862282504,0.4205559492111206
4,0.27622328389000583,0.4127566598586984,0.5212142467498779
5,0.1909615813524692,0.6334693970306298,0.4322139620780945
6,0.22713940142064679,0.5307489666341713,0.47090765833854675
7,0.2311367490107105,0.5336148359295142,0.47499483823776245
8,0.23366451886843662,0.5329776873755547,0.47773370146751404
9,0.22990985234983924,0.5293229690946637,0.47377750277519226
10,0.2268022528919233,0.5269776773604805,0.4705245792865753
