,round,Loss,RMSE
0,1.0,0.2708180248737335,0.5204017758369446
1,2.0,0.2510216832160949,0.5010206699371338
2,3.0,0.2578984200954437,0.5078370571136475
3,4.0,0.2447002530097961,0.4946718513965606
4,5.0,0.2554088234901428,0.505379855632782
5,6.0,0.2536156475543976,0.5036026835441589
6,7.0,0.2544877231121063,0.5044677257537842
7,8.0,0.2507257759571075,0.500725269317627
8,9.0,0.2577726542949676,0.5077131390571594
0,10.0,0.2540566921234131,0.5040404200553894
