,Strategy,RAM Before,RAM After,CPU Before,CPU After,GPU Before,GPU After
0,1,5.2915802001953125,5.311809539794922,"(16665.59, 256.13)","(16741.68, 257.46)",0,0
1,10,5.311809539794922,5.331573486328125,"(16741.68, 257.46)","(16817.46, 258.8)",0,0
2,100,5.331573486328125,5.351310729980469,"(16817.46, 258.8)","(16894.2, 260.12)",0,0
3,1000,5.351310729980469,5.37091064453125,"(16894.2, 260.12)","(16969.85, 261.56)",0,0
0,10000,5.37091064453125,5.390789031982422,"(16969.86, 261.56)","(17045.26, 262.86)",0,0
