1,0.24441361775645962,0.5963559545016569,0.4878464639186859
2,0.19958741343640662,0.5968219617710587,0.44185376167297363
3,0.18995408815416423,0.6263705048977533,0.43206292390823364
4,0.19211274564459727,0.6250915116006781,0.4340660870075226
5,0.20495948805050415,0.6133528637103783,0.4474200904369354
6,0.22514875871794565,0.5334422080433824,0.4699166715145111
7,0.20757147434110546,0.5473091205999451,0.4512014091014862
8,0.22523309191574856,0.5244728724824937,0.46898236870765686
9,0.21431749473725045,0.5470870976259787,0.4588033854961395
10,0.21227863096461005,0.551396289402161,0.45621994137763977
