,round,Loss,RMSE
0,1.0,0.2664719223976135,0.5162091851234436
1,2.0,0.2716178894042969,0.5211697816848755
2,3.0,0.2596947848796844,0.5096026062965393
3,4.0,0.2508918046951294,0.5008910298347473
4,5.0,0.2560168206691742,0.5059810280799866
5,6.0,0.2574827671051025,0.5074276328086853
6,7.0,0.262029230594635,0.5118879079818726
7,8.0,0.2591876983642578,0.5091047883033752
8,9.0,0.2555218040943146,0.5054916739463806
0,10.0,0.2556264102458954,0.5055951476097107
