,round,Loss,RMSE
0,1.0,0.1971356272697448,0.4439995884895324
1,2.0,0.1966369599103927,0.4434376358985901
2,3.0,0.1788744479417801,0.4229355156421661
3,4.0,0.1688792109489441,0.410949170589447
4,5.0,0.1718668341636657,0.4145682454109192
5,6.0,0.1809763759374618,0.4254131913185119
6,7.0,0.1892227828502655,0.4349974691867828
7,8.0,0.1804650276899337,0.4248117506504059
8,9.0,0.178236186504364,0.4221802651882171
0,10.0,0.17989099025726318,0.42413559556007385
