1,0.27499348670244217,0.5690574196765916,0.5178906917572021
2,0.1910227667782214,0.6316916387555763,0.43226316571235657
3,0.18591206051506004,0.6297577508458029,0.4269920885562897
4,0.29871018627634294,0.39839450221153927,0.5415036082267761
5,0.1894841075137064,0.6211820084257195,0.4307846426963806
6,0.24643267313537953,0.5048799990402167,0.4881714880466461
7,0.24660983603118228,0.5020014827741859,0.4889766573905945
8,0.23892507430951612,0.5056991766539439,0.481416255235672
9,0.2476984980661853,0.5227077314600531,0.4884099066257477
10,0.245893943142526,0.5248528557165206,0.4870462715625763
