1,0.210801894885379,0.6243293875448324,0.45352470874786377
2,0.1959473245426432,0.6332549663206966,0.4379936754703522
3,0.18803494946136104,0.6372556497608336,0.4291120171546936
4,0.31190715198005947,0.39920186016356357,0.5536668300628662
5,0.18723112301199468,0.6311344841661248,0.4283214509487152
6,0.24722388125702638,0.5069902510084952,0.4887976050376892
7,0.24744139540763127,0.5062188104845865,0.48936986923217773
8,0.2451274204923182,0.5225263653224793,0.48585042357444763
9,0.24510515567396773,0.5210042810205616,0.4861963987350464
10,0.2588395801227109,0.5212939381797638,0.4989490211009979
