,Strategy,RAM,CPU,GPU_U,GPU_Mem
0,1.0,18.734375000000227,2.0900000000000034,0.0,0.0
1,10.0,20.9921875,2.6599999999999966,0.0,0.0
2,100.0,18.62890625,2.1500000000000057,0.0,0.0
3,1000.0,24.1015625,2.1200000000000045,0.0,0.0
4,10000.0,17.859375000000227,2.09,0.0,0.0
