,Strategy,RAM,CPU,GPU_U,GPU_Mem
0,1e-05,21.12109375,74.66999999999999,0.0,0.0
1,0.0001,25.875,76.06000000000002,0.0,0.0
2,0.001,26.86328125,75.95999999999997,0.0,0.0
3,0.01,29.375,75.06999999999994,0.0,0.0
4,0.1,22.234375,75.56000000000017,0.0,0.0
5,1.0,25.875,75.14999999999985,0.0,0.0
6,10.0,19.2265625,75.07000000000016,0.0,0.0
7,100.0,22.62109375,75.8999999999998,0.0,0.0
8,1000.0,27.25,75.46000000000001,0.0,0.0
9,10000.0,26.625,75.46000000000006,0.0,0.0
