,Method,reg_coeff,Loss1,RMSE1,PCC1,Loss2,RMSE2,PCC2
0,EWCOnline,1e-05,0.1837945405345458,0.42479685,0.6259517290962519,0.2524931168779224,0.49304178,0.5111738024762119
1,EWCOnline,0.0001,0.1948633958863747,0.43708718,0.6245346012142411,0.2515414249481392,0.49326453,0.5149817282362364
2,EWCOnline,0.001,0.1955356764812748,0.43689024,0.6224178772934971,0.2482007484959096,0.48976842,0.5178464165762933
3,EWCOnline,0.01,0.186155126901803,0.42692983,0.6179502936089099,0.2550691642931529,0.4960133,0.5133078331504537
4,EWCOnline,0.1,0.1931014015012747,0.43463293,0.6165629099823882,0.2408117776115735,0.48270962,0.5170355663786254
5,EWCOnline,1.0,0.1839488115306798,0.42489174,0.6202356334895104,0.2364478048925497,0.47904184,0.5171356741425633
6,EWCOnline,10.0,0.1859962685735194,0.4274234,0.6137666029262624,0.242418317238287,0.48389086,0.5210697592306986
7,EWCOnline,100.0,0.1859837213603707,0.42654443,0.6262505078040506,0.239278241358444,0.48154175,0.5113276388379563
8,EWCOnline,1000.0,0.1834222303775997,0.42381322,0.6294233064530499,0.2480025259004969,0.49027967,0.48698556804983
0,EWCOnline,10000,0.1924076454302707,0.43385872,0.6223410494586681,0.2481573659445153,0.48999193,0.4949313909256048
