,round,Loss,RMSE
0,1.0,0.2045331746339798,0.4522534608840942
1,2.0,0.2135753333568573,0.4621421098709106
2,3.0,0.2112655341625213,0.4596363008022308
3,4.0,0.211789384484291,0.4602057933807373
4,5.0,0.2077104449272155,0.4557526111602783
5,6.0,0.2070625573396682,0.4550412893295288
6,7.0,0.2054919451475143,0.4533121883869171
7,8.0,0.2042987197637558,0.4519941508769989
8,9.0,0.205578327178955,0.4534074664115906
0,10.0,0.207746684551239,0.4557923972606659
