,round,Loss,RMSE
0,1.0,0.2498364299535751,0.4998363852500915
1,2.0,0.2529202103614807,0.5029117465019226
2,3.0,0.2439160794019699,0.4938786029815674
3,4.0,0.2404697686433792,0.4903771579265594
4,5.0,0.2409376353025436,0.4908539950847626
5,6.0,0.2428815215826034,0.4928301274776459
6,7.0,0.2434097975492477,0.4933657646179199
7,8.0,0.2466344237327575,0.4966230094432831
8,9.0,0.2506104409694671,0.5006100535392761
0,10.0,0.24674302339553833,0.49673232436180115
