,round,Loss,RMSE
0,1.0,0.2563963532447815,0.5063559412956238
1,2.0,0.2453864812850952,0.4953649938106537
2,3.0,0.2432266920804977,0.4931802153587341
3,4.0,0.246712177991867,0.4967013001441955
4,5.0,0.2455264031887054,0.4955061972141266
5,6.0,0.2428050488233566,0.4927525222301483
6,7.0,0.2393088042736053,0.4891919791698456
7,8.0,0.2326445281505584,0.4823323786258697
8,9.0,0.2439381182193756,0.4939009249210357
0,10.0,0.2416897714138031,0.4916195273399353
