,round,Loss,RMSE
0,1.0,0.1957785189151764,0.4424686729907989
1,2.0,0.2135412693023681,0.4621052145957947
2,3.0,0.2086494415998459,0.4567816257476806
3,4.0,0.200287252664566,0.4475346505641937
4,5.0,0.2060512006282806,0.4539286196231842
5,6.0,0.2018074989318847,0.4492298662662506
6,7.0,0.2013402879238128,0.4487096071243286
7,8.0,0.2033189088106155,0.4509089589118957
8,9.0,0.2071994096040725,0.4551916420459747
0,10.0,0.20193569362163544,0.4493725597858429
