,round,Loss,RMSE
0,1.0,0.2547904253005981,0.5047677159309387
1,2.0,0.233072891831398,0.4827762246131897
2,3.0,0.234882190823555,0.4846464693546295
3,4.0,0.2361653596162796,0.4859684705734253
4,5.0,0.2291502356529235,0.4786964058876037
5,6.0,0.2337806522846222,0.4835086464881897
6,7.0,0.230347529053688,0.4799453318119049
7,8.0,0.2363226413726806,0.4861302673816681
8,9.0,0.2342400848865509,0.4839835166931152
0,10.0,0.23403051495552063,0.4837670624256134
