,round,Loss,RMSE
0,1.0,0.25395667552948,0.5039411187171936
1,2.0,0.2352735996246338,0.4850501418113708
2,3.0,0.2332109361886978,0.4829191863536834
3,4.0,0.2310835719108581,0.4807115495204925
4,5.0,0.2328691184520721,0.4825651347637176
5,6.0,0.2425554096698761,0.4924991428852081
6,7.0,0.2282780557870865,0.477784514427185
7,8.0,0.2209588140249252,0.4700625836849212
8,9.0,0.2417061030864715,0.4916361570358276
0,10.0,0.2237139493227005,0.47298407554626465
