,round,Loss,RMSE
0,1.0,0.1931784600019455,0.4395207464694977
1,2.0,0.219880923628807,0.4689145982265472
2,3.0,0.216169461607933,0.4649402797222137
3,4.0,0.2149058580398559,0.4635794162750244
4,5.0,0.214628055691719,0.4632796943187713
5,6.0,0.2095282077789306,0.4577425122261047
6,7.0,0.2234518527984619,0.4727069735527038
7,8.0,0.2221145927906036,0.4712903499603271
8,9.0,0.2094444632530212,0.4576510190963745
0,10.0,0.21441690623760223,0.4630517363548279
