,round,Loss,RMSE
0,1.0,0.2660555243492126,0.515805721282959
1,2.0,0.2155353277921676,0.4642578363418579
2,3.0,0.209356352686882,0.4575547575950622
3,4.0,0.2167713344097137,0.4655871093273163
4,5.0,0.2135932296514511,0.4621614813804626
5,6.0,0.225987508893013,0.4753814339637756
6,7.0,0.2061011642217636,0.4539836645126343
7,8.0,0.1959511637687683,0.442663699388504
8,9.0,0.2291152775287628,0.4786598682403564
0,10.0,0.2061152160167694,0.4539991617202759
