,Strategy,RAM,CPU,GPU_U,GPU_Mem
0,1e-05,80.296875,3.7700000000000005,0.0,0.0
1,0.0001,26.6640625,3.3399999999999994,0.0,0.0
2,0.001,21.929687500000057,3.4900000000000015,0.0,0.0
3,0.01,21.609375,3.32,0.0,0.0
4,0.1,22.05078125,3.429999999999999,0.0,0.0
5,1.0,23.2890625,3.4699999999999998,0.0,0.0
6,10.0,20.74609375,3.640000000000001,0.0,0.0
7,100.0,20.8828125,3.399999999999997,0.0,0.0
8,1000.0,21.80859375,3.439999999999999,0.0,0.0
9,10000.0,23.1953125,3.449999999999996,0.0,0.0
