,round,Loss,RMSE
0,1.0,0.2549252510070801,0.5049012303352356
1,2.0,0.2374053746461868,0.4872426092624664
2,3.0,0.2399305403232574,0.489827036857605
3,4.0,0.2339612543582916,0.4836954176425934
4,5.0,0.2315553575754165,0.4812019765377044
5,6.0,0.2344627827405929,0.4842135608196258
6,7.0,0.2313109338283538,0.4809479415416717
7,8.0,0.2298603057861328,0.4794375002384186
8,9.0,0.2305791229009628,0.4801865518093109
0,10.0,0.23450791835784912,0.4842601716518402
