,round,Loss,RMSE
0,1.0,0.2207923233509063,0.4698854088783264
1,2.0,0.2119989395141601,0.4604334235191345
2,3.0,0.203762024641037,0.4514000713825226
3,4.0,0.1980989277362823,0.4450830519199371
4,5.0,0.2104970663785934,0.4587996006011963
5,6.0,0.204850971698761,0.4526046514511108
6,7.0,0.2039876133203506,0.4516499042510986
7,8.0,0.205304354429245,0.4531052410602569
8,9.0,0.1994787156581878,0.4466303884983063
0,10.0,0.19991865754127502,0.44712263345718384
