,round,Loss,RMSE
0,1.0,0.2498910576105117,0.4998910427093506
1,2.0,0.2457622438669204,0.4957441389560699
2,3.0,0.2494170367717743,0.499416708946228
3,4.0,0.2596692740917206,0.5095775723457336
4,5.0,0.2490820586681366,0.4990812242031097
5,6.0,0.2542943656444549,0.5042760968208313
6,7.0,0.2460005283355713,0.4959844052791595
7,8.0,0.2548832893371582,0.5048596858978271
8,9.0,0.2515274286270141,0.5015251040458679
0,10.0,0.24774155020713806,0.4977364242076874
