,Strategy,RAM,CPU,GPU_U,GPU_Mem
0,1e-05,20.96875,17.88000000000006,0.0,0.0
1,0.0001,17.4140625,18.11999999999998,0.0,0.0
2,0.001,19.32421875,17.780000000000033,0.0,0.0
3,0.01,20.792968750000227,17.85999999999992,0.0,0.0
4,0.1,29.5078125,17.76000000000007,0.0,0.0
5,1.0,21.875,17.87999999999999,0.0,0.0
6,10.0,20.98046875,17.910000000000025,0.0,0.0
7,100.0,21.08203125,17.88999999999995,0.0,0.0
8,1000.0,17.843750000000227,18.270000000000067,0.0,0.0
9,10000.0,17.46484375,17.949999999999996,0.0,0.0
