,round,Loss,RMSE
0,1.0,0.206493005156517,0.4544150233268738
1,2.0,0.2080976068973541,0.4561771750450134
2,3.0,0.2031321674585342,0.4507018625736236
3,4.0,0.2075845003128051,0.4556144475936889
4,5.0,0.210582360625267,0.4588925242424011
5,6.0,0.2053575068712234,0.4531638920307159
6,7.0,0.210498496890068,0.4588011801242828
7,8.0,0.2064874768257141,0.4544089436531067
8,9.0,0.2117732763290405,0.4601882994174957
0,10.0,0.2051246613264084,0.45290687680244446
