,Strategy,RAM Before,RAM After,CPU Before,CPU After,GPU Before,GPU After
0,1,7.032207489013672,7.052093505859375,"(23598.7, 387.35)","(23674.9, 388.93)",0,0
1,10,7.052093505859375,7.071327209472656,"(23674.9, 388.93)","(23751.25, 390.42)",0,0
2,100,7.071327209472656,7.091449737548828,"(23751.25, 390.42)","(23827.27, 391.97)",0,0
3,1000,7.091449737548828,7.111091613769531,"(23827.28, 391.97)","(23903.08, 393.57)",0,0
0,10000,7.111091613769531,7.129356384277344,"(23903.09, 393.57)","(23979.31, 395.16)",0,0
