,round,Loss,RMSE
0,1.0,0.282026469707489,0.5310616493225098
1,2.0,0.2597272992134094,0.5096344947814941
2,3.0,0.2548023462295532,0.5047794580459595
3,4.0,0.2470271587371826,0.4970182776451111
4,5.0,0.2517922818660736,0.5017890930175781
5,6.0,0.2519967555999756,0.5019927620887756
6,7.0,0.2537499964237213,0.5037360191345215
7,8.0,0.2576079964637756,0.5075509548187256
8,9.0,0.2499162703752517,0.4999162554740906
0,10.0,0.25084054470062256,0.5008398294448853
