,Strategy,RAM,CPU,GPU_U,GPU_Mem
0,1e-05,25.44921875,14.34000000000005,0.0,0.0
1,0.0001,15.4921875,14.77999999999998,0.0,0.0
2,0.001,15.90234375,14.479999999999999,0.0,0.0
3,0.01,20.957031249999773,14.489999999999977,0.0,0.0
4,0.1,21.8203125,14.430000000000026,0.0,0.0
5,1.0,23.871093749999773,14.380000000000017,0.0,0.0
6,10.0,17.67578125,14.429999999999959,0.0,0.0
7,100.0,21.84375,14.320000000000068,0.0,0.0
8,1000.0,17.5,14.409999999999977,0.0,0.0
9,10000.0,19.25,14.369999999999939,0.0,0.0
