,Method,reg_coeff,Loss1,RMSE1,PCC1,Loss2,RMSE2,PCC2
0,MAS,1e-05,0.200033100829883,0.44193128,0.6232857676527004,0.2459618720118286,0.48840997,0.5112817433858869
1,MAS,0.0001,0.1977547265879519,0.43987358,0.6250363276519686,0.2365924004389315,0.47989997,0.5201128940936166
2,MAS,0.001,0.1834586731508954,0.4236836,0.6271731521949901,0.2386493666388956,0.4800551,0.5231700680511064
3,MAS,0.01,0.1960139956276912,0.43754736,0.6231148211682381,0.2349476596581287,0.47786152,0.517572577107377
4,MAS,0.1,0.1951175911182706,0.43768618,0.6259147853644041,0.2453764505988481,0.48791134,0.521087105366691
5,MAS,1.0,0.1891083049212957,0.4303939,0.6189190244555985,0.2404494010621593,0.48243237,0.5080587591790368
6,MAS,10.0,0.1943313241875791,0.4361541,0.6252989575816316,0.2374231315338287,0.48046103,0.516161441506851
7,MAS,100.0,0.1890991234837414,0.4306052,0.624412080966047,0.2378313758594243,0.48033938,0.5152654400112142
8,MAS,1000.0,0.1927268159660426,0.4340876,0.615961822774603,0.2398414516530069,0.48233604,0.4993574196137786
0,MAS,10000,0.18772212696539892,0.42876217,0.6228485531393061,0.2416140349442456,0.48350063,0.5107295339080251
