,round,Loss,RMSE
0,1.0,0.2399387061595916,0.4898353815078735
1,2.0,0.24058698117733,0.4904966652393341
2,3.0,0.2386585772037506,0.4885269403457641
3,4.0,0.2394439280033111,0.4893300831317901
4,5.0,0.2370663732290268,0.4868946075439453
5,6.0,0.2378044426441192,0.4876519739627838
6,7.0,0.2393322885036468,0.4892159700393677
7,8.0,0.2340590953826904,0.4837965369224548
8,9.0,0.2322823852300644,0.4819568395614624
0,10.0,0.2323637753725052,0.48204126954078674
