,round,Loss,RMSE
0,1.0,0.218173548579216,0.4670905172824859
1,2.0,0.2365964353084564,0.4864118099212646
2,3.0,0.229495957493782,0.4790573716163635
3,4.0,0.2358540743589401,0.4856480956077575
4,5.0,0.2364001870155334,0.4862100481986999
5,6.0,0.232214018702507,0.4818859100341797
6,7.0,0.2423991113901138,0.4923404455184936
7,8.0,0.2317993640899658,0.4814554750919342
8,9.0,0.2332528829574585,0.4829626083374023
0,10.0,0.23202499747276306,0.4816897213459015
