,round,Loss,RMSE
0,1.0,0.2758249342441559,0.5251903533935547
1,2.0,0.2652491927146911,0.5150234699249268
2,3.0,0.2696503400802612,0.5192786455154419
3,4.0,0.2604148983955383,0.5103086233139038
4,5.0,0.2596117556095123,0.5095211267471313
5,6.0,0.2616629898548126,0.5115300416946411
6,7.0,0.2623104751110077,0.5121625661849976
7,8.0,0.2623778879642486,0.5122283697128296
8,9.0,0.2597112357616424,0.5096186995506287
0,10.0,0.26056718826293945,0.5104578137397766
