,Strategy,RAM,CPU,GPU_U,GPU_Mem
0,1e-05,18.51953125,3.699999999999999,0.0,0.0
1,0.0001,20.54296875,3.4799999999999978,0.0,0.0
2,0.001,20.48828125,3.490000000000002,0.0,0.0
3,0.01,21.01171875,3.3999999999999995,0.0,0.0
4,0.1,21.3828125,3.3599999999999977,0.0,0.0
5,1.0,21.09765625,3.330000000000002,0.0,0.0
6,10.0,19.8515625,3.620000000000002,0.0,0.0
7,100.0,20.27734375,3.3500000000000076,0.0,0.0
8,1000.0,20.61328125,3.319999999999993,0.0,0.0
9,10000.0,19.98046875,3.340000000000006,0.0,0.0
