,Strategy,RAM,CPU,GPU_U,GPU_Mem
0,1.0,14.73828125,15.05999999999999,0.0,0.0
1,10.0,17.640625,14.650000000000023,0.0,0.0
2,100.0,20.30078125,14.429999999999989,0.0,0.0
3,1000.0,21.707031249999773,14.549999999999981,0.0,0.0
4,10000.0,5.296875,14.530000000000026,0.0,0.0
