,Strategy,RAM,CPU,GPU_U,GPU_Mem
0,1.0,16.6015625,18.220000000000006,0.0,0.0
1,10.0,21.0,17.659999999999968,0.0,0.0
2,100.0,20.890625,18.100000000000033,0.0,0.0
3,1000.0,20.83203125,18.20000000000004,0.0,0.0
4,10000.0,17.80859375,18.65,0.0,0.0
