,Method,reg_coeff,Loss1,RMSE1,PCC1,Loss2,RMSE2,PCC2
0,EWC,1e-05,0.186132229332413,0.42721415,0.6305333977006767,0.2507347792217677,0.49079895,0.524593437194007
1,EWC,0.0001,0.188239580334781,0.42935988,0.6305162376344189,0.244391348046045,0.48506898,0.5268348993434421
2,EWC,0.001,0.1953230284928501,0.43702877,0.6287241394996491,0.2417992254356285,0.48256898,0.5260289438915053
3,EWC,0.01,0.1894841075137064,0.43078464,0.6211820084257195,0.2426529522477225,0.48382962,0.5296260507766776
4,EWC,0.1,0.1838435008154287,0.42458695,0.6319863206693435,0.2411507543998879,0.4824044,0.5258743041724878
5,EWC,1.0,0.1902672420558217,0.43175006,0.6317787414984536,0.247559034171236,0.4888184,0.5284193660314138
6,EWC,10.0,0.1878854317905066,0.42928383,0.632026156428332,0.23181602045555,0.4749294,0.5330465732386245
7,EWC,100.0,0.1880226953850164,0.4297288,0.6239899808776902,0.2402653301473368,0.48505127,0.5297864672622125
8,EWC,1000.0,0.1880072060149985,0.42945015,0.6242901264646433,0.243346859722749,0.48740557,0.5397185695355357
0,EWC,10000,0.1853682231883724,0.4262452,0.6213974877345669,0.24759005161558653,0.49064434,0.4944472655943565
