,round,Loss,RMSE
0,1.0,0.2068649679422378,0.4548240602016449
1,2.0,0.2208243906497955,0.4699195623397827
2,3.0,0.2092070430517196,0.4573915600776672
3,4.0,0.205127015709877,0.4529094994068146
4,5.0,0.2115957885980606,0.4599954187870025
5,6.0,0.2099912464618683,0.4582480192184448
6,7.0,0.2020259499549865,0.449472963809967
7,8.0,0.2109412550926208,0.4592834115028381
8,9.0,0.2059670388698578,0.4538359045982361
0,10.0,0.20758388936519623,0.45561376214027405
