,Method,reg_coeff,Loss1,RMSE1,PCC1,Loss2,RMSE2,PCC2
0,EWCOnline,1e-05,0.1865495268207092,0.4277745,0.6282280284250397,0.242865019003776,0.48352024,0.5241416032308022
1,EWCOnline,0.0001,0.1896906733609639,0.43135953,0.6303754868327929,0.2494075359607284,0.49018097,0.5236646850319726
2,EWCOnline,0.001,0.1932462520123302,0.43545884,0.6244071654113984,0.2437934993729963,0.48443675,0.5208246677830335
3,EWCOnline,0.01,0.1894950158410258,0.43054453,0.6238321479226261,0.245630437829955,0.48630068,0.5260450074625103
4,EWCOnline,0.1,0.1851491739900855,0.4258941,0.6263074914018429,0.2460234081711281,0.48708186,0.5304642035928789
5,EWCOnline,1.0,0.1895678809227107,0.43130457,0.6260367737216469,0.2413222264425901,0.48333317,0.5309664757940598
6,EWCOnline,10.0,0.1845194213576131,0.42514604,0.6249581870107966,0.2299176961135167,0.47244686,0.5330636148147587
7,EWCOnline,100.0,0.1876255917278203,0.42892763,0.6279688383911353,0.2289373632205964,0.47285,0.5426479457674827
8,EWCOnline,1000.0,0.1892547727889054,0.43029597,0.6249933736803865,0.2578245453246228,0.5011761,0.5323720585534056
0,EWCOnline,10000,0.19290075755932115,0.43456858,0.6329983129062579,0.2658342246208098,0.5090549,0.5200338098639923
