,Strategy,RAM Before,RAM After,CPU Before,CPU After,GPU Before,GPU After
0,1,4.392086029052734,4.4197845458984375,"(13221.79, 196.37)","(13296.94, 197.74)",0,0
1,10,4.4197845458984375,4.441688537597656,"(13296.94, 197.74)","(13374.0, 199.15)",0,0
2,100,4.441688537597656,4.456928253173828,"(13374.01, 199.15)","(13450.49, 200.47)",0,0
3,1000,4.456928253173828,4.471931457519531,"(13450.49, 200.47)","(13526.67, 201.66)",0,0
0,10000,4.471931457519531,4.489387512207031,"(13526.67, 201.66)","(13603.26, 202.93)",0,0
