,round,Loss,RMSE
0,1.0,0.2153474241495132,0.4640554189682007
1,2.0,0.2052995264530182,0.4530999064445495
2,3.0,0.2029999196529388,0.4505551159381866
3,4.0,0.2036974132061004,0.4513284862041473
4,5.0,0.2068721503019333,0.4548319876194
5,6.0,0.2062233537435531,0.4541182219982147
6,7.0,0.2099614888429641,0.4582155346870422
7,8.0,0.2046460211277008,0.4523782134056091
8,9.0,0.2141283452510833,0.462740033864975
0,10.0,0.20537084341049194,0.45317861437797546
