,round,Loss,RMSE
0,1.0,0.2402449250221252,0.4901478588581085
1,2.0,0.2382178008556366,0.4880756139755249
2,3.0,0.2334679961204528,0.4831852614879608
3,4.0,0.237115204334259,0.4869447648525238
4,5.0,0.2329024970531463,0.4825997650623321
5,6.0,0.231184184551239,0.4808161556720733
6,7.0,0.2333744913339615,0.4830884933471679
7,8.0,0.2368691265583038,0.4866920113563537
8,9.0,0.2314479947090149,0.4810904264450073
0,10.0,0.23174184560775757,0.4813957214355469
